time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N]
2.0040421000448987,533930.8466887,-0.11740850000006686,-0.10924400000001988,0.014407499999823159,-0.028067350038311473,-0.02611556733613078,0.0034442169491287157,0.00172967999999879,0.0020654400000004666,0.0010714399999977309,0.03849235801888148,,0.0,0.0,0.0,0.0,0.0,0.0
2.277156600030139,533931.1198032,-0.052408500000066915,-0.07424400000001985,0.024407499999822946,-0.033886277767660136,-0.037621016825494055,0.008455641192992677,0.002129679999998791,0.0020654400000004666,0.0002714399999977288,0.051333406237222934,,0.0,0.0,0.0,0.0,0.0,0.0
2.286903199972585,533931.1295498,-0.052408500000066915,-0.07424400000001985,0.07440749999982366,-0.038314148789639464,-0.04637600550353714,0.02422190945131781,0.002129679999998791,0.0012654400000004654,0.001871439999997726,0.06484912321231935,,0.0,0.0,0.0,0.0,0.0,0.0
2.2961651000659913,533931.1388117,-0.052408500000066915,-0.06924400000001985,0.054407499999822306,-0.041683505258598194,-0.05184276477741079,0.031437992920892326,0.00172967999999879,0.0016654400000004656,0.001871439999997726,0.07357672369237166,,0.0,0.0,0.0,0.0,0.0,0.0
2.305167800048366,533931.1478144,-0.1574085000000669,-0.05924400000001995,0.04440749999982252,-0.06934840120385519,-0.053612083521017366,0.034538447274780545,0.0013296799999987906,0.0020654400000004666,0.0022714399999977306,0.09421443938775097,,0.0,0.0,0.0,0.0,0.0,0.0
2.3329904000274837,533931.175637,-0.06740850000006704,-0.1292440000000199,0.06440749999982387,-0.06888465380799855,-0.07169243949084317,0.041678860091110666,0.0013296799999987906,0.0020654400000004666,0.0014714399999977285,0.10780551372212088,,0.0,0.0,0.0,0.0,0.0,0.0
2.439575899974443,533931.2822225,0.012591499999933031,-0.009244000000019903,0.024407499999822946,-0.04940719068819702,-0.05676368892734689,0.03755001669970698,0.00172967999999879,0.0012654400000004654,0.0014714399999977285,0.08410226290944102,,0.0,0.0,0.0,0.0,0.0,0.0
2.5525364000350237,533931.395183,-0.027408500000067004,-0.05924400000001995,0.06440749999982387,-0.04414824476922235,-0.05735662520607096,0.043970492090603344,0.002129679999998791,0.0020654400000004666,0.0022714399999977306,0.08468916191534,,0.0,0.0,0.0,0.0,0.0,0.0
2.658950100070797,533931.5015967,-0.09240850000006695,-0.09424400000001987,0.03440749999982273,-0.055685207395451256,-0.06617481861059926,0.041684389751970356,0.0013296799999987906,0.0016654400000004656,0.0014714399999977285,0.09600800638391731,,0.0,0.0,0.0,0.0,0.0,0.0
2.7737900000065565,533931.6164366,-0.09240850000006695,-0.019244000000019912,0.06440749999982387,-0.06446417576735361,-0.05495566741177734,0.04711651339962179,0.00172967999999879,0.0020654400000004666,0.0022714399999977306,0.09693152827111974,,0.0,0.0,0.0,0.0,0.0,0.0
2.8864686000160873,533931.7291152,-0.027408500000067004,-0.05924400000001995,0.04440749999982252,-0.05560574879940821,-0.05598082429424185,0.046468904177541626,0.00172967999999879,0.0016654400000004656,0.0010714399999977309,0.09157079798531415,,0.0,0.0,0.0,0.0,0.0,0.0
2.989553799969144,533931.8322004,-0.052408500000066915,-0.044244000000019934,0.054407499999822306,-0.054841423378245074,-0.053175051664458683,0.048366682854183454,0.00172967999999879,0.0020654400000004666,0.0014714399999977285,0.09041296283159257,,0.0,0.0,0.0,0.0,0.0,0.0
3.1006523000542074,533931.9432989,-0.052408500000066915,-0.09424400000001987,0.03440749999982273,-0.054259815470200264,-0.06299288043016874,0.04502963935714606,0.002129679999998791,0.0020654400000004666,0.0014714399999977285,0.09455103902329343,,0.0,0.0,0.0,0.0,0.0,0.0
3.212289300048724,533932.0549359,0.012591499999933031,-0.009244000000019903,0.054407499999822306,-0.03827852559918794,-0.05014382230235449,0.04727148468579219,0.0013296799999987906,0.0016654400000004656,0.0022714399999977306,0.07883046176153528,,0.0,0.0,0.0,0.0,0.0,0.0
3.3193019999889657,533932.1619486,-0.13740850000006688,-0.044244000000019934,0.054407499999822306,-0.06197626205606065,-0.04873342716296197,0.048977400694407584,0.0013296799999987906,0.0016654400000004656,0.0022714399999977306,0.09281589174419314,,0.0,0.0,0.0,0.0,0.0,0.0
3.4326379999984056,533932.2752846,-0.052408500000066915,-0.09424400000001987,0.04440749999982252,-0.0596890194227871,-0.05961305835032103,0.04788493292218353,0.00172967999999879,0.0020654400000004666,0.0022714399999977306,0.09700238433407012,,0.0,0.0,0.0,0.0,0.0,0.0
3.5456365999998525,533932.3882832,-0.04740850000006702,-0.1442440000000199,0.04440749999982252,-0.056753272545094505,-0.0798446962926562,0.047053627462471506,0.00172967999999879,0.0020654400000004666,0.001871439999997726,0.10867452934345442,,0.0,0.0,0.0,0.0,0.0,0.0
3.649856899981387,533932.4925035,-0.09240850000006695,0.00575599999998011,0.03440749999982273,-0.0652769122276878,-0.059381231497796824,0.04403047934182381,0.00172967999999879,0.0020654400000004666,0.002671439999997728,0.09861992210120107,,0.0,0.0,0.0,0.0,0.0,0.0
3.7638253000332043,533932.6064719,-0.0074085000000669865,-0.11924400000001989,0.2344074999998238,-0.05144305026579397,-0.07369185873358762,0.08954148133959992,0.0033296799999987907,0.008065440000000467,-0.0005285600000022733,0.1268643147017709,,0.0,0.0,0.0,0.0,0.0,0.0
3.8766125000547618,533932.7192591,0.03759149999993294,-0.03924400000001993,0.4044074999998237,-0.03015869787384303,-0.06545684926540773,0.16481247756986417,0.010129679999998791,-0.011934559999999535,0.0034714399999977302,0.1798813468259481,,0.0,0.0,0.0,0.0,0.0,0.0
3.9826669000322,533932.8253135,-0.02240850000006711,0.19075599999998005,0.3594074999998238,-0.028305957087704697,-0.004207316866640366,0.2113318233604299,0.00812967999999879,-0.018334559999999535,-0.0013285600000022685,0.2132605643027122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.094896800001152,533932.9375434,0.2475914999999329,-0.05924400000001995,0.8944074999998239,0.03764932300491494,-0.017364233533247283,0.3746259981338357,0.01332967999999879,-0.033134559999999535,0.00587143999999773,0.37691328791473805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1990934000350535,533933.04174,0.337591499999933,-0.6742440000000198,2.514407499999823,0.1093526670810896,-0.17439608675083118,0.8861562231034273,-0.02787032000000121,-0.06193455999999954,0.01667143999999773,0.9097498846477984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.311891500023194,533933.1545381,0.5375914999999329,-0.014244000000019907,3.489407499999823,0.21172625352094968,-0.13611057353672415,1.5084822457192586,-0.04427032000000121,-0.06313455999999953,-0.00572856000000227,1.5293373664135494,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.423109099967405,533933.2657557,0.2675914999999329,-0.35424400000002,4.499407499999823,0.22508124424054218,-0.18825694484372588,2.2234845330346618,-0.03347032000000121,-0.07913455999999953,-0.009328560000002269,2.242762963943165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.531713400036097,533933.37436,0.367591499999933,-0.44924400000001996,5.494407499999824,0.2591493503184312,-0.25064778564771906,3.0054222961617882,-0.05147032000000121,-0.08913455999999953,-0.025328560000002276,3.026969751498512,1.0,0.0,0.0,0.0,0.0,0.28,0.0
4.644222700037062,533933.4868693,0.41759149999993284,-0.3692440000000199,5.379407499999823,0.29702609072420005,-0.27899906738151814,3.5729406078841626,-0.04387032000000121,-0.10633455999999954,-0.02412856000000227,3.596104776788116,1.0,0.0,0.0,0.29,0.0,0.3,0.0
4.755751800024882,533933.5983984,0.337591499999933,-0.44924400000001996,5.0394074999998235,0.306723544840288,-0.31969734830708585,3.9235101116303275,-0.05787032000000121,-0.15073455999999955,-0.00572856000000227,3.9484449247190216,1.0,0.0,0.0,1.15,0.0,0.14,0.0
4.8680359000572935,533933.7106825,0.3725914999999329,-0.22424400000001987,4.9144074999998235,0.322469755325666,-0.2968785358764547,4.160391290177021,-0.08347032000000121,-0.12593455999999956,-0.012928560000002275,4.183417179238136,1.0,0.0,0.0,2.06,0.0,0.0,0.0
4.978127000038512,533933.8207736,0.27759149999993293,-0.2992440000000198,3.6544074999998237,0.3117412842070047,-0.29744401716238483,4.039432210105247,-0.07747032000000122,-0.14153455999999956,-0.002528560000002268,4.062347615807944,1.0,0.0,0.0,1.49,0.0,0.0,0.0
5.0907930000685155,533933.9334396,0.5375914999999329,0.14075599999998012,1.9694074999998232,0.3657324097463369,-0.1926891376733939,3.5445778501019243,-0.05147032000000121,-0.09113455999999953,-0.01492856000000227,3.5686021681814517,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1944032000610605,533934.0370498,-0.3024085000000669,-0.5592440000000198,1.9494074999998237,0.2060084988816422,-0.28031672536219515,3.1632408550204265,0.015729679999998792,-0.12953455999999955,0.04787143999999773,3.182312001517075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.307357300072908,533934.1500039,0.3925914999999329,-0.81424400000002,2.3744074999998226,0.2506125131019307,-0.407955897247135,2.9746645432776964,0.00692967999999879,0.014465440000000468,-0.008928560000002271,3.012949350861293,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.422403400065377,533934.26505,-0.4824085000000671,-0.18924400000001995,2.3844074999998224,0.0753785448614732,-0.35567123832061354,2.8335593332950335,-0.00467032000000121,0.017265440000000465,-0.016528560000002274,2.856788835405471,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.52809709997382,533934.3707437,-0.3724085000000672,-0.36424400000002,1.5544074999998223,-0.031668182851961345,-0.3577206189263685,2.5277688474509583,0.020929679999998792,-0.010334559999999535,0.02627143999999773,2.5531514371759765,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.639710300019942,533934.4823569,0.08259149999993287,-0.2642440000000199,0.5544074999998223,-0.004353580298749746,-0.3353743579333213,2.056022562548643,0.02052967999999879,-0.021934559999999534,0.01707143999999773,2.083200348341391,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.743821599986404,533934.5864682,0.012591499999933031,-0.11924400000001989,0.33440749999982344,-0.00030273644868647,-0.283706834627802,1.6444580455693805,0.005329679999998791,-0.012334559999999535,0.011871439999997731,1.6687516062319614,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.856481299968436,533934.6991279,0.107591499999933,-0.07424400000001985,0.18940749999982387,0.025490160160315623,-0.23363323093205965,1.296617701932305,0.0033296799999987907,-0.007934559999999535,0.0034714399999977302,1.317744929728422,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.971252799965441,533934.8138994,-0.1274085000000671,-0.06424400000001995,0.054407499999822306,-0.011061369031419615,-0.19313951167589652,0.9996583799174533,0.00172967999999879,0.0036654400000004656,0.001871439999997726,1.0182053336112713,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0739521000068635,533934.9165987,-0.002408500000067093,-0.09424400000001987,0.04440749999982252,-0.008992838184517576,-0.16949782522710305,0.7712987567126774,0.002129679999998791,0.0032654400000004663,0.0022714399999977306,0.7897544909665614,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.191257199971005,533935.0339038,-0.0324085000000669,-0.05924400000001995,0.04440749999982252,-0.014590521287149605,-0.1431408518758585,0.5975301510160183,0.00172967999999879,0.0012654400000004654,0.001871439999997726,0.6146091995409789,1.0,0.0,0.0,0.0,0.0,0.0,0.0
