time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N]
3.0348002000246197,497566.2650067,-0.23543834686279297,0.004410743713378906,0.16342848539352417,-0.577651486045605,-0.34725345299435606,-0.18697293171257567,-0.6718676504277044,0.3740176938765716,-0.13032932137962971,-0.15729829596156097,0.26360384101420387,-0.0008277147475407864,-0.24193525314331055,-0.041872262954711914,0.29001384973526,-0.23636221885681152,0.01895427703857422,0.13230741024017334,-0.17252564430236816,-0.03412365913391113,0.2620816230773926,-0.0025640419388843136,0.0009664590740007944,-3.372813473156468e-05,0.9999962452470544,-7.241223468789734e-05,0.0019327391329522186,-0.00512816187157551,6.67,16.24,3.22,0.0,0.19,0.0
3.158655700040981,497566.3888622,-0.4583001136779785,0.17622113227844238,0.18602609634399414,-0.6686036789329552,-0.4320052144801134,0.08041691733479822,-0.7869901530056511,0.2902052770952235,0.32881824264682086,-0.2670078446844748,0.15195811359947076,0.4869135128137761,-0.4597008228302002,0.050067901611328125,0.5157738924026489,-0.45683979988098145,0.15853345394134521,0.22919103503227234,-0.3674030303955078,0.09213387966156006,0.3244355320930481,-0.00317189591571964,0.0025368469681128214,9.351014711425978e-06,0.9999917516641419,2.6086796655555146e-06,0.005073733176213037,-0.00634381626451016,6.8,16.51,3.19,0.0,0.19,0.0
3.167786400008481,497566.3979929,-0.4590153694152832,0.20170211791992188,0.14716386795043945,-0.6722652248166705,-0.44878158790007117,0.048434616811456055,-0.7651693761314693,0.2556308219086034,0.3936637727463693,-0.23911122530817508,0.10273338761812578,0.5789528780231965,-0.44524669647216797,0.05939602851867676,0.5366876721382141,-0.4487931728363037,0.16817450523376465,0.22751092910766602,-0.36972761154174805,0.11070072650909424,0.28273463249206543,-0.002888519991224643,0.0029785635268146926,0.00012948604942545835,0.9999913838853514,0.00024176688016423046,0.005957859019139318,-0.005776353482551494,5.85,13.85,0.81,0.0,0.19,0.0
3.176856000034604,497566.4070625,-0.47707557678222656,0.20298361778259277,0.13742595911026,-0.6819035389042938,-0.4627701906791959,0.05768110444449165,-0.7992681572978055,0.251478063613475,0.3781300492130893,-0.2664325568357828,0.08408518099933815,0.5818780172611032,-0.4767775535583496,0.059723854064941406,0.5171522498130798,-0.4743337631225586,0.17558038234710693,0.2064332365989685,-0.3844797611236572,0.10924041271209717,0.2784915268421173,-0.0031107071308450265,0.0029155651583515213,2.7753869859687905e-05,0.9999909110640337,3.7368931906924315e-05,0.005831283033888979,-0.006221341785921791,5.85,13.85,0.81,0.0,0.19,0.0
3.185860000026878,497566.4160665,-0.4540681838989258,0.22977590560913086,0.13321638107299805,-0.6294964688658977,-0.4582226004934409,0.10132299777525222,-0.7563186814610878,0.2574869233703536,0.4220755766893569,-0.22490396283025849,0.09511890161983949,0.6126518643906551,-0.4532933235168457,0.08051097393035889,0.5295500159263611,-0.4508495330810547,0.20226836204528809,0.20225346088409424,-0.35566091537475586,0.13178586959838867,0.2833232283592224,-0.0033283851440868636,0.003042389923817626,3.3211900256464866e-05,0.9999898322547354,4.617148909099257e-05,0.006084976614409495,-0.006656672914409497,5.85,13.85,0.81,0.0,0.19,0.0
3.194881300034467,497566.4250878,-0.47218799591064453,0.26535987854003906,0.18531084060668945,-0.6725161299531157,-0.5066516401326382,0.15977975328940186,-0.8272376645154234,0.19981907090027562,0.5730564413986352,-0.2946692106944315,0.029322999470338118,0.807973923731782,-0.49045681953430176,0.0966787338256836,0.6364583969116211,-0.47782063484191895,0.23066997528076172,0.28903037309646606,-0.377655029296875,0.15266239643096924,0.33257901668548584,-0.0031459129814016417,0.0034573101358093277,-9.236273666110227e-05,0.9999890707939079,-0.00020648118481844725,0.006914018655805037,-0.006292587781639923,5.85,13.85,0.81,0.0,0.19,0.0
3.2038837000145577,497566.4340902,-0.43278932571411133,0.2886354923248291,0.15608221292495728,-0.5975256724406464,-0.4929666956456913,0.1840439611903305,-0.7633414708384523,0.21847878940439713,0.5751065959209365,-0.2324108108422429,0.05509575375106657,0.7884912133336377,-0.4502832889556885,0.11837482452392578,0.6124190986156464,-0.43770670890808105,0.257149338722229,0.25116652250289917,-0.3312230110168457,0.17386674880981445,0.31442567706108093,-0.003452333939388652,0.0034962284619421136,-8.490939519320562e-05,0.9999879252107535,-0.0001939617784104346,0.006991843187185245,-0.006905401897982897,5.85,13.85,0.81,0.0,0.19,0.0
3.212905700027477,497566.4431122,-0.4495978355407715,0.2956390380859375,0.1598447561264038,-0.6383076367608709,-0.5322139863458974,0.16635816396201597,-0.8071623966512398,0.16543376830358003,0.6314386322508747,-0.274937170907652,-0.0042713865716637045,0.8758811592338295,-0.47391653060913086,0.10982155799865723,0.6506703794002533,-0.45859813690185547,0.2544522285461426,0.2820342779159546,-0.3522634506225586,0.1725703477859497,0.3111697733402252,-0.003173766440840831,0.003767919465051187,-0.00013520354724693917,0.9999878557810014,-0.0002943291628825942,0.00753496050441449,-0.006348697539900365,5.85,13.85,0.81,0.0,0.19,0.0
3.2219076000037603,497566.4521141,-0.4417896270751953,0.33906102180480957,0.12373924255371094,-0.6265636706925815,-0.5022100760550541,0.13936920072468717,-0.7761077775916281,0.18588644637185237,0.6500889438676092,-0.23914271791170005,0.006980150410340613,0.9057509604390099,-0.453263521194458,0.14725327491760254,0.6447397172451019,-0.44336915016174316,0.28987228870391846,0.26344507932662964,-0.3445446491241455,0.21401047706604004,0.27483701705932617,-0.0030515912685515484,0.003985082574898435,-3.480681360870132e-05,0.9999874027686984,-9.393742022817e-05,0.007969936690096102,-0.006103614815587077,5.85,13.85,0.81,0.0,0.19,0.0
3.230933200044092,497566.4611397,-0.4832744598388672,0.3520548343658447,0.17750263214111328,-0.6905500831860811,-0.45724220762716206,0.14690696332467917,-0.8741860932154344,0.23208157470711033,0.5972124912465084,-0.36730131159457,-0.06556937106361183,0.9914330916151806,-0.514000654220581,0.16960501670837402,0.6444454193115234,-0.49692392349243164,0.31299889087677,0.29221177101135254,-0.3889799118041992,0.2317577600479126,0.32280758023262024,-0.003081335652136516,0.0036005908994320157,-0.0001922921631456534,0.9999887520064903,-0.00040677981354437153,0.007199977973889886,-0.006164185527294408,5.85,13.85,0.81,0.0,0.19,0.0
3.241502400022,497566.4717089,-0.5342364311218262,0.34606456756591797,0.11932849884033203,-0.7149170455371667,-0.5135448621015892,0.14511973912191556,-0.8868845161649208,0.1485933518815541,0.6897785549662625,-0.3800200691534972,-0.18612365150461052,1.1283421918924994,-0.5477070808410645,0.14656782150268555,0.6566420197486877,-0.5371570587158203,0.293731689453125,0.2666972577571869,-0.4356503486633301,0.21670758724212646,0.27200207114219666,-0.0030594900671560843,0.004114731557127632,-5.032181389572933e-05,0.9999868528998053,-0.00012582452592302068,0.008229139880020124,-0.006119559206107315,5.85,13.85,0.81,0.0,0.19,0.0
3.250514600018505,497566.4807211,-0.540614128112793,0.3306269645690918,0.13252347707748413,-0.6999548749565543,-0.5224735296497363,0.1893521114797181,-0.895701685282746,0.10541816213227584,0.7291884357291528,-0.39631780756710366,-0.2718694506637087,1.2151947280782462,-0.5599558353424072,0.13467669486999512,0.65603107213974,-0.5465149879455566,0.2855062484741211,0.2635754644870758,-0.43720006942749023,0.2014636993408203,0.2932511270046234,-0.0033463176882046397,0.0040129720241408725,-9.372012837759351e-05,0.9999863446217656,-0.00021430195841866826,0.008025293361338615,-0.0066935617089052095,5.85,13.85,0.81,0.0,0.19,0.0
