time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N]
3.03088050003862,499647.4724443,0.22906064987182617,-1.0994970798492432,-0.42863190174102783,0.25251522910296753,-0.8538438428059569,-0.39646984613717073,0.2367201560056209,-0.9311044472523067,-0.8889534299322266,0.15298700383215014,-0.9319608642496258,-0.8735447332286067,0.1939237117767334,-1.0977983474731445,-0.669434666633606,0.20694732666015625,-1.0737627744674683,-0.6068199872970581,0.23111701011657715,-1.0633915662765503,-0.4012957215309143,-0.0017039745152413795,-0.0016937601964947073,-0.0004426385707613579,0.9999970158547195,-0.000879507415477942,-0.0033890252612579887,-0.0034064655639977925,2.7,3.92,0.0,0.0,0.19,0.0
3.158317800029181,499647.5998816,0.23090839385986328,-1.1880695819854736,-0.22338330745697021,0.048034030981081166,-0.8278351421519003,-0.568762488406746,0.14377154080058574,-0.9038534334574466,-1.1486633036741356,-0.03707156245991161,-0.9128046831589076,-1.051256528531247,0.21791458129882812,-1.1470615863800049,-0.6586536765098572,0.21818280220031738,-1.1534541845321655,-0.4481673240661621,0.19246339797973633,-1.1312663555145264,-0.2671778202056885,-0.00047518404356570234,-0.0031253871925907566,-0.0003451170515162518,0.9999949435118369,-0.0006872738267761399,-0.006251111478183953,-0.0009482247014153827,3.02,3.72,0.0,0.0,0.19,0.0
3.16790120000951,499647.609465,0.24074316024780273,-1.2176930904388428,-0.2989619970321655,0.06747662785200337,-0.8292613788148939,-0.6299568685723539,0.17533514257861427,-0.9050123616745065,-1.2210194130030105,0.001495528469730445,-0.9140060870161948,-1.1300943799652796,0.23758411407470703,-1.1676549911499023,-0.735945999622345,0.23534893989562988,-1.1807829141616821,-0.5287081003189087,0.202864408493042,-1.1557191610336304,-0.33902376890182495,-0.0005776495896899554,-0.0031517677215792566,-0.00025234013953658914,0.9999948344894761,-0.000501046413789539,-0.006303836161128003,-0.0011537257561054894,3.54,4.52,0.0,0.0,0.19,0.0
3.177981900051236,499647.6195457,0.2295374870300293,-1.187443733215332,-0.3307163715362549,0.05369327492721343,-0.8431812409515071,-0.662531980265349,0.12665322238436527,-0.9251561910520456,-1.2566180222918222,-0.05420066425132486,-0.922625244751063,-1.16506332931543,0.20363926887512207,-1.1576712131500244,-0.7696673274040222,0.20775198936462402,-1.1538565158843994,-0.5616247653961182,0.19374489784240723,-1.1339783668518066,-0.3708377480506897,-0.0005994573520152641,-0.003133281560475014,-0.0004707685291515241,0.999994800773753,-0.0009377941799674608,-0.006267135976611477,-0.0011959821422240916,3.71,4.61,0.0,0.0,0.19,0.0
3.187855100026354,499647.6294189,0.22327899932861328,-1.202017068862915,-0.21027028560638428,0.017095185445570316,-0.8166411000650742,-0.6008457514631166,0.12178014437569384,-0.8962785215282931,-1.2110265569336698,-0.06903424587023643,-0.8994568123806834,-1.1062706332329586,0.21138787269592285,-1.1564195156097412,-0.6806626915931702,0.21061301231384277,-1.1652559041976929,-0.44956058263778687,0.18024444580078125,-1.1409074068069458,-0.261060893535614,-0.0004157865518694794,-0.003379786246502935,-0.0003548066717518061,0.9999941391221736,-0.0007068148532923163,-0.006759879406752261,-0.0008291889288123399,3.71,4.61,0.0,0.0,0.19,0.0
3.1968614000361413,499647.6384252,0.2295970916748047,-1.2253522872924805,-0.1946091651916504,0.02102374819323849,-0.8630831642065795,-0.5875019569607093,0.12911482097022198,-0.9368485978769048,-1.1622293848621845,-0.0622528581236681,-0.9534799672111793,-1.0487397245514674,0.21943449974060059,-1.1803805828094482,-0.6436184048652649,0.2180933952331543,-1.1908113956451416,-0.41732192039489746,0.18593668937683105,-1.1680424213409424,-0.24855881929397583,-0.00024603365010352813,-0.003228376901020678,-0.0003253937996284568,0.999994705570436,-0.0006492091539316116,-0.006456924599650619,-0.0004899739408738439,3.71,4.61,0.0,0.0,0.19,0.0
3.205885400006082,499647.6474492,0.21511316299438477,-1.2420415878295898,-0.24800002574920654,0.04538685824306832,-0.8668436650305367,-0.5766430470373202,0.14004225666841563,-0.9466785945942968,-1.1735968426499488,-0.0354867533246539,-0.9516933327631261,-1.0823605989041252,0.2047717571258545,-1.199662685394287,-0.6866604089736938,0.20417571067810059,-1.2066662311553955,-0.47944486141204834,0.17854571342468262,-1.182660460472107,-0.2874433994293213,-0.0006056424864192602,-0.003151764600256064,-0.0003278892154215274,0.999994796019332,-0.0006519703337513677,-0.006303935316909621,-0.0012092361319872647,3.71,4.61,0.0,0.0,0.19,0.0
3.214888799993787,499647.6564526,0.21469593048095703,-1.222461462020874,-0.3444403409957886,0.10497262988584666,-0.8618162232397752,-0.5661736933241512,0.1729922283449925,-0.9447016938902708,-1.1562139345880351,0.022511862526108928,-0.9429384305760236,-1.09271308942821,0.2003312110900879,-1.1880993843078613,-0.7394701242446899,0.20268559455871582,-1.1881142854690552,-0.5706101655960083,0.18930435180664062,-1.1659711599349976,-0.36297738552093506,-0.0010172606447249551,-0.0028318799715070144,-0.0003414764565679998,0.9999954145047053,-0.0006771991774368444,-0.005664459004670657,-0.002032611928293035,3.71,4.61,0.0,0.0,0.19,0.0
3.2239137000287883,499647.6654775,0.24127960205078125,-1.2131035327911377,-0.4200190305709839,0.22099737532177421,-0.8423302330209381,-0.48467427759955883,0.28134626432252396,-0.9230890007899673,-1.0520725818662369,0.1741724671324718,-0.9270134577906708,-1.0253145280340603,0.2415180206298828,-1.172959804534912,-0.7428005337715149,0.24244189262390137,-1.1780709028244019,-0.6321072578430176,0.2300739288330078,-1.154586672782898,-0.40903687477111816,-0.0015431595893736503,-0.002332856946225115,-0.00016075322877292565,0.9999960752899733,-0.0003143086815611862,-0.004666208649915508,-0.0030855955255363918,3.7,4.59,0.0,0.0,0.19,0.0
3.2329370000516064,499647.6745008,0.2428293228149414,-1.199662685394287,-0.26373565196990967,0.047768436462813924,-0.8276405784187757,-0.6369138121624651,0.15347403476129173,-0.9043925519726104,-1.2253825702347454,-0.032731241603634054,-0.9171299921092446,-1.1188216694637265,0.23418664932250977,-1.1546611785888672,-0.7130801677703857,0.23233890533447266,-1.1647343635559082,-0.49157440662384033,0.2014636993408203,-1.1406242847442627,-0.31298398971557617,-0.0003751548968497203,-0.0032311937958961062,-0.00031718617888409797,0.9999946590049293,-0.0006319578123246357,-0.006462636050062847,-0.0007482717020760245,3.7,4.59,0.0,0.0,0.19,0.0
3.242021800018847,499647.6835856,0.2301335334777832,-1.1664628982543945,-0.1939237117767334,-0.0006374262065955705,-0.7682073720797211,-0.6273904354829191,0.11475497221735687,-0.8476788817164405,-1.2501032189500827,-0.08502511235231047,-0.8533918711002286,-1.1326892312039512,0.2199113368988037,-1.1161267757415771,-0.687524676322937,0.2181529998779297,-1.1282861232757568,-0.43913722038269043,0.18221139907836914,-1.1029541492462158,-0.2528280019760132,-0.0002799892461974539,-0.003550434136672648,-0.00034845371860215606,0.9999935972812372,-0.0006949323852939606,-0.007101077613919031,-0.0005575146682996374,3.7,4.59,0.0,0.0,0.19,0.0
3.251030500046909,499647.6925943,0.21600723266601562,-1.1783838272094727,-0.24656951427459717,0.03872292919948617,-0.8191577045573162,-0.6220823667506814,0.13715256798418896,-0.9077633657315065,-1.227410212980562,-0.05207659804007392,-0.9196569403807642,-1.1229821501766435,0.2060234546661377,-1.1504590511322021,-0.7020160555839539,0.20003318786621094,-1.151055097579956,-0.4805028438568115,0.1805424690246582,-1.1214911937713623,-0.29377639293670654,-0.0004505250351758039,-0.0032513056761996253,-0.0004033216655257216,0.9999945316701621,-0.0008037264116395414,-0.006502985040815036,-0.0008984416168875576,3.7,4.59,0.0,0.0,0.19,0.0
