time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N]
3.0303710000007413,498656.005834,0.4481077194213867,-1.011282205581665,1.605495810508728,0.28495202902079075,-0.18611759713638154,0.6868504735113856,0.4631888845562093,0.19815045546478505,-0.2778270678092387,0.3823222114217595,0.22136101046121848,-0.6546042787156092,0.4425644874572754,-0.5973875522613525,0.5717873573303223,0.4361867904663086,-0.6485134363174438,1.152321696281433,0.4476010799407959,-0.9446889162063599,1.4843866229057312,-0.0007158838418960464,-0.006732983832132,-0.004300246460021664,0.9999678306422783,-0.008591461515342258,-0.013472098948216417,-0.0013739397585893261,0.0,0.0,0.0,0.0,0.2,0.0
3.1565442999708466,498656.1320073,0.8270144462585449,-1.085132360458374,1.895114779472351,0.44008613283941234,-0.09078543465157463,0.4017518055863256,0.6402663914243378,0.33519653766489466,-0.68405915520868,0.471107438541174,0.2889436670699963,-0.9079141468408686,0.7542073726654053,-0.5787014961242676,0.6178542971611023,0.7418990135192871,-0.6529539823532104,1.3936981558799744,0.814288854598999,-0.9933412075042725,1.6696006059646606,0.0009245228845638845,-0.00806932417428545,-0.005696330136505199,0.9999507903330954,-0.011408751403408243,-0.016128020571593276,0.0019411395184216558,0.0,0.0,0.0,0.0,0.2,0.0
3.1656743999919854,498656.1411374,0.7810592651367188,-1.0593533515930176,1.890122890472412,0.38038391324535237,-0.0843996111871137,0.38220887914372503,0.5812152401873938,0.3327317598431634,-0.6629568762549221,0.410369522785059,0.27735627027347665,-0.8604717361234138,0.7046163082122803,-0.5666613578796387,0.6443336606025696,0.6906688213348389,-0.6406903266906738,1.4079585671424866,0.7674992084503174,-0.968053936958313,1.661062240600586,0.0011267186389434664,-0.007847347134896258,-0.00558625918942041,0.9999529705722774,-0.011191286107507033,-0.015682010632304223,0.002341295955121014,0.0,0.0,0.0,0.0,0.19,0.0
3.174687899998389,498656.1501509,0.7936954498291016,-1.0600686073303223,1.7646700143814087,0.3913934615179526,-0.1303599977422465,0.28512495915331004,0.5754557456640885,0.2825732994429231,-0.7357691350660805,0.39908579377423425,0.23225607077026478,-0.9288576223655254,0.7044374942779541,-0.5791783332824707,0.5424916744232178,0.6992816925048828,-0.6463825702667236,1.290634274482727,0.7790625095367432,-0.9759515523910522,1.5412047505378723,0.0010302982950829152,-0.007637105010267915,-0.005565331483519158,0.9999548190783241,-0.011147426272245178,-0.015262644575569983,0.0021457610997211106,0.0,0.0,0.0,0.0,0.19,0.0
3.1836930999998003,498656.1591561,0.780940055847168,-1.0870397090911865,1.6788691282272339,0.34492941099717456,-0.22643353158191548,0.18176200671607412,0.49999290004743013,0.17660104225714068,-0.7848203903251944,0.28999767296600254,0.08083822186488732,-0.8960968922897411,0.6604492664337158,-0.6271302700042725,0.4974976181983948,0.6681382656097412,-0.685468316078186,1.2295842170715332,0.7623732089996338,-1.012548804283142,1.451157033443451,0.0012026917092513578,-0.007241515188516054,-0.005582031277028721,0.999957476554503,-0.01118241005651248,-0.01446949248172516,0.002486388701808023,0.0,0.0,0.0,0.0,0.19,0.0
3.192703499982599,498656.1681665,0.778496265411377,-1.0689496994018555,1.7015933990478516,0.3313645192528636,-0.28530077609167925,0.23582252796167102,0.45861749432807297,0.10876715981100737,-0.680699167600593,0.23818021966293124,0.018505890902353883,-0.7745150126054201,0.6341934204101562,-0.6314218044281006,0.5653947591781616,0.65574049949646,-0.6789267063140869,1.271575689315796,0.7576048374176025,-1.0059624910354614,1.4797523617744446,0.001148359281755551,-0.0068432609604706235,-0.005536877580512932,0.9999605962421947,-0.011090299936470958,-0.01367369206174267,0.00237263268835559,0.0,0.0,0.0,0.0,0.19,0.0
3.201728500018362,498656.1771915,0.8054971694946289,-1.0180175304412842,1.7899125814437866,0.3714093689688447,-0.17177721670136314,0.3068068252004008,0.5263860994280112,0.22991122967741529,-0.6457489336597066,0.3068531789600648,0.10805781473277598,-0.7297956134707795,0.6850957870483398,-0.5634129047393799,0.6213337182998657,0.693589448928833,-0.6204694509506226,1.3451874256134033,0.7870495319366455,-0.9449422359466553,1.5650391578674316,0.001176255134482107,-0.007157382636903201,-0.005528773592599349,0.9999584096152246,-0.011075284143041332,-0.014301650952227813,0.0024318066132067062,0.0,0.0,0.0,0.0,0.19,0.0
3.210742199968081,498656.1862052,0.8295774459838867,-1.0025203227996826,1.8274635076522827,0.40420968600896057,-0.05137833102264455,0.27831274848696963,0.6118616869988935,0.3548562898552099,-0.7117303606486575,0.3914950593089106,0.17770653873583342,-0.7651907552051335,0.7453560829162598,-0.5272328853607178,0.6155446171760559,0.7287263870239258,-0.6007403135299683,1.3694986701011658,0.8149445056915283,-0.9116232395172119,1.589857041835785,0.0014654368132552694,-0.007582718597514284,-0.00548629862110749,0.9999551266937219,-0.010995812153911213,-0.015149256476124412,0.003014294673455527,0.0,0.0,0.0,0.0,0.19,0.0
3.219765499990899,498656.1952285,0.8474588394165039,-0.9813308715820312,1.790359616279602,0.4249403498604032,0.022343576663419462,0.2102661824308072,0.6521206660549117,0.43343554799135653,-0.8083676476653007,0.4385908257691362,0.25057425788110876,-0.8678245008818669,0.7785558700561523,-0.4922449588775635,0.5509555339813232,0.7516741752624512,-0.5736649036407471,1.3225972652435303,0.8341670036315918,-0.8821189403533936,1.5466809272766113,0.0015673763578340077,-0.007828900887665004,-0.005508251533539694,0.9999529542969946,-0.011042101367411173,-0.015640435797777547,0.0032212519083413597,0.0,0.0,0.0,0.0,0.19,0.0
3.228771299996879,498656.2042343,0.8462071418762207,-0.9751021862030029,1.7654895782470703,0.40074416630453413,0.03463702870432073,0.1424416026894748,0.633148338477052,0.4339138178861557,-0.8536746682537705,0.40619148019394036,0.22304337268863605,-0.8638853596803775,0.7717609405517578,-0.48536062240600586,0.5277469754219055,0.7434487342834473,-0.5695074796676636,1.3056769967079163,0.8311867713928223,-0.8736252784729004,1.5127584338188171,0.0017894765730197548,-0.007806842540804597,-0.005536399994793967,0.999952598505667,-0.011101793224642723,-0.015593762423056547,0.003665680987147542,0.0,0.0,0.0,0.0,0.19,0.0
3.2380420999834314,498656.2135051,0.8601546287536621,-0.9486675262451172,1.702919602394104,0.3786432245105331,-0.05827439987704519,0.09089101403053634,0.5699375795773509,0.3241683659972461,-0.8199299136527616,0.3171164759404599,0.08870682792472273,-0.7486977149010476,0.7395148277282715,-0.4914700984954834,0.5263835191726685,0.7345676422119141,-0.5584657192230225,1.2735053896903992,0.8401870727539062,-0.865250825881958,1.452513039112091,0.0018236092558719455,-0.007209043553222709,-0.005557436998053802,0.9999569085887363,-0.01114207333280213,-0.014397694043428208,0.003727583935627738,0.0,0.0,0.0,0.0,0.19,0.0
3.2475255000172183,498656.2229885,0.8696913719177246,-0.9073317050933838,1.6898959875106812,0.38126808253258204,-0.0905609321951717,0.11531052427360411,0.5377839862975575,0.28880811209930357,-0.7707312137344852,0.27266404075410033,0.06753734359121744,-0.6975206156667607,0.7213354110717773,-0.4647672176361084,0.538557767868042,0.7343590259552002,-0.519290566444397,1.2680143117904663,0.8472204208374023,-0.8369535207748413,1.4469623565673828,0.0016398976654774938,-0.006925589061903728,-0.005618806762387775,0.9999588871360459,-0.011261181365636138,-0.013832621247344133,0.0033578151311480595,0.0,0.0,0.0,0.0,0.19,0.0
3.256534099986311,498656.2319971,0.8649230003356934,-0.8989572525024414,1.656651496887207,0.37334365298935523,-0.03621763045213999,0.0494870768054656,0.5554336316715425,0.3272913527713195,-0.8276897889275686,0.298321737719931,0.08772766929576736,-0.7269375638532111,0.7363557815551758,-0.44915080070495605,0.4989504814147949,0.7356703281402588,-0.513613224029541,1.2364760041236877,0.8437037467956543,-0.8186995983123779,1.4072582125663757,0.0018394273142253656,-0.007059801075607039,-0.005528995687807334,0.9999581020835888,-0.011084828766197232,-0.01409913731103347,0.003757149977668744,0.0,0.0,0.0,0.0,0.19,0.0
3.265615699987393,498656.2410787,0.8704066276550293,-0.9256303310394287,1.6031116247177124,0.390912374718666,0.007348540222218425,-0.028643341580619763,0.6037613876085368,0.37624317707696253,-0.9398477836018715,0.3582961180270683,0.12686875043477208,-0.8500249096943385,0.768125057220459,-0.4588961601257324,0.41428208351135254,0.7521212100982666,-0.5343705415725708,1.170143485069275,0.851750373840332,-0.8338242769241333,1.349039375782013,0.001922683961207823,-0.00737593812133934,-0.005500999230427447,0.999955817939314,-0.01103129609487569,-0.014730603836605764,0.003926784206590676,0.0,0.0,0.0,0.0,0.19,0.0
3.2746269999770448,498656.25009,0.8341073989868164,-0.8987784385681152,1.6504377126693726,0.3591204464348241,0.02822003551494756,0.03252005743273334,0.5835679004287941,0.39468980786117047,-0.8583503799990955,0.32946411952861077,0.11274657170334823,-0.7363400759117372,0.7399618625640869,-0.436246395111084,0.4748106002807617,0.720679759979248,-0.5128383636474609,1.2217164039611816,0.8164048194885254,-0.8059293031692505,1.399904489517212,0.0019020642956651883,-0.007323302032584312,-0.005398806613452596,0.9999568012098848,-0.010826374996449955,-0.014625955049962164,0.0038834635657554184,0.0,0.0,0.0,0.0,0.19,0.0
3.28365080000367,498656.2591138,0.8196830749511719,-0.8751153945922852,1.7154663801193237,0.3471687823755065,0.05374134892599525,0.10135665646301972,0.5749465282198774,0.41931430037622786,-0.7861661132030906,0.3222730825538367,0.13536626362997684,-0.6634576773092149,0.7286965847015381,-0.41344761848449707,0.5431026220321655,0.7079243659973145,-0.4907846450805664,1.2878775596618652,0.8023381233215332,-0.7815659046173096,1.4656856656074524,0.0019038935289912367,-0.0073151762657318676,-0.005366478747751578,0.9999570312225828,-0.01076170715432019,-0.01460980920473383,0.0038865614807036164,0.0,0.0,0.0,0.0,0.19,0.0
3.292659399972763,498656.2681224,0.8171200752258301,-0.8533895015716553,1.6593784093856812,0.35263525282913655,0.08215651556076065,0.07149028902095345,0.5860755776671001,0.45408667511548373,-0.8222745224710643,0.33281085778180675,0.16021053063586255,-0.6998758270503891,0.7355809211730957,-0.38510560989379883,0.4839971661567688,0.7137954235076904,-0.4649907350540161,1.2260079383850098,0.8001923561096191,-0.7579922676086426,1.4154091477394104,0.0017528333144249254,-0.007393723039315408,-0.005330569020016346,0.9999569218065909,-0.01068796774072422,-0.014768658731822112,0.003584739722271476,0.0,0.0,0.0,0.0,0.19,0.0
3.301684200007003,498656.2771472,0.8079409599304199,-0.8423328399658203,1.561388373374939,0.3671075174140892,0.1311381131660072,-0.004760864685926514,0.621290615570369,0.5065399120779412,-0.9209478723915532,0.3779419543634699,0.20843626161137774,-0.8174344631509817,0.7488131523132324,-0.36412477493286133,0.37038326263427734,0.7181167602539062,-0.44974684715270996,1.1161118745803833,0.7937252521514893,-0.740930438041687,1.322239637374878,0.0016318053939398114,-0.007590181804016376,-0.005263337589701024,0.9999560108468549,-0.010552392413146304,-0.01516309939359099,0.0033437572232884664,0.0,0.0,0.0,0.0,0.19,0.0
3.3107195000047795,498656.2861825,0.7714033126831055,-0.8647739887237549,1.53408944606781,0.3445360085353455,0.14282325958103748,-0.027232644576324905,0.6259351089401566,0.5181095193981244,-0.9461802881806508,0.38671452808203277,0.20197319185544238,-0.8396581662987318,0.7346868515014648,-0.38042664527893066,0.33655017614364624,0.6929337978363037,-0.47288835048675537,1.08405202627182,0.7596313953399658,-0.756293535232544,1.2966766953468323,0.0016271545893661865,-0.00772759037800181,-0.005157331486136743,0.9999555183341078,-0.010340768690866347,-0.015438322991640533,0.003334275430050679,0.0,0.0,0.0,0.0,0.19,0.0
