time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N],SumForce
3.0297772999620065,500104.6012777,-0.2584457397460937,-0.7082223892211914,-0.2841129899024963,-0.6957865563216314,0.3046565667933487,-0.0415966738665785,-0.8655405930267923,0.8579139980665618,-1.0609097238676903,-0.8622300720435572,0.9596523553239144,-1.5087442621320517,-0.2694129943847656,-0.2340972423553466,-0.7944181561470032,-0.242471694946289,-0.4507601261138916,-0.6339289247989655,-0.3263652324676513,-0.5622506141662598,-0.1989603042602539,-0.0026309296160046,-0.0048415833987689,0.0012858251006034,0.9999839918385488,0.002597209274748,-0.0096763969609185,-0.0052744972440996,11.18,8.67,0.0,0.0,0.04,0.0,19.89
3.1519908999907784,500104.7234913,-0.2614259719848633,-0.685572624206543,-0.3919824957847595,-0.4678577730495847,0.2006992821138586,0.0039455442129923,-0.6628343195986819,0.6841537836695943,-0.831835436608485,-0.6788804133870396,0.7864143126461443,-1.2667145071522043,-0.2392530441284179,-0.2860724925994873,-0.7660500705242157,-0.2326667308807373,-0.4492998123168945,-0.7036924362182617,-0.2889633178710937,-0.5628615617752075,-0.2695173025131225,-0.0034298310007063,-0.0037031268127823,0.0013420217665967,0.9999863609513348,0.0027094865643367,-0.0073970142510257,-0.0068697497698015,10.85,7.74,0.0,0.0,0.03,0.0,18.62
3.1611035999958403,500104.732604,-0.2710223197937011,-0.7216930389404297,-0.3413110971450805,-0.6193779322992699,0.2530535218276397,-0.0308960891427304,-0.7928125308065415,0.7873805204483553,-0.978784272760866,-0.79615651978171,0.8921197907406642,-1.426522060195074,-0.2684593200683594,-0.2704262733459472,-0.8042454719543457,-0.2501308917999267,-0.4669129848480224,-0.6842799484729767,-0.3215372562408447,-0.5828440189361572,-0.2362355589866638,-0.0030936757861532,-0.004454720963253,0.0013295176319549,0.9999844083855188,0.0026866663953032,-0.0089011943625885,-0.0061993856604661,11.62,9.75,0.0,0.0,0.07,0.0,21.439999999999998
3.170116199995391,500104.7416166,-0.2911686897277832,-0.7222294807434082,-0.3473907709121704,-0.6103355501587693,0.2468187732518889,-0.0100817519962242,-0.784695469672192,0.7811417043898095,-0.9375466079916094,-0.7878479099961977,0.8826649234212613,-1.3856924689104808,-0.2830624580383301,-0.2749860286712646,-0.7966384291648865,-0.2678930759429931,-0.466078519821167,-0.6908290088176727,-0.335693359375,-0.5846470594406128,-0.2338998019695282,-0.0032919831848167,-0.0043503407424766,0.0013624222690247,0.9999841904688774,0.0027535514444981,-0.0086916832244971,-0.0065960132572541,11.655923497885214,9.749126058505476,0.0,0.0,0.06876239122827832,0.0,21.47381194761897
3.1791163999587297,500104.7506168,-0.2999305725097656,-0.737607479095459,-0.3249868750572204,-0.4882069674417844,0.1858551156103671,0.1165884759413635,-0.6664736204069488,0.6911071867059526,-0.7117618474001899,-0.6759113196214139,0.79132926333636,-1.1531288970954845,-0.2609193325042724,-0.3183186054229736,-0.6919056177139282,-0.259101390838623,-0.4904568195343017,-0.6447620689868927,-0.3246963024139404,-0.6087422370910645,-0.1896172761917114,-0.0036827881335082,-0.0037111194936866,0.0015346309628453,0.9999851546755456,0.0030966408795146,-0.0074108931962708,-0.0073771268113005,11.68044342962712,9.746641226202446,0.0,0.0,0.06561089634929519,0.0,21.492695552178862
3.188121199957095,500104.7596216,-0.2701282501220703,-0.737607479095459,-0.2842172980308532,-0.4706215047155515,0.1647052615852962,0.1302819782113065,-0.658090011526391,0.65685923047476,-0.7028599766166557,-0.6750088534874799,0.7590082391520925,-1.1465142877183434,-0.246286392211914,-0.3306567668914795,-0.66346675157547,-0.2411603927612304,-0.4935264587402344,-0.606924295425415,-0.2941787242889404,-0.612601637840271,-0.1527890563011169,-0.0036751958036489,-0.0037598743101292,0.0013759155444685,0.9999852314596408,0.0027795089492696,-0.0075095946289723,-0.0073609036166917,11.696546072770987,9.74274118509778,0.0,0.0,0.06137385225337191,0.0,21.500661110122138
3.197132100001909,500104.7686325,-0.2669095993041992,-0.7433295249938965,-0.253818929195404,-0.5079154756071347,0.1871414741190236,0.1383197922699142,-0.6851383824814095,0.6970909043283458,-0.7229141606022795,-0.6969264830731792,0.8000375683833161,-1.1696289766587806,-0.2453029155731201,-0.3192126750946045,-0.6554573774337769,-0.2375245094299316,-0.4936754703521728,-0.584237277507782,-0.2978742122650146,-0.6129592657089233,-0.126957893371582,-0.003567832154027,-0.0039609601222747,0.0014061082290299,0.9999848019986498,0.0028405305238782,-0.007911848874099,-0.0071469794690374,11.707147820383055,9.737621284228409,0.0,0.0,0.056881425807565944,0.0,21.50165053041903
3.206152099999599,500104.7776525,-0.2679824829101562,-0.7553696632385254,-0.3109276294708252,-0.5747087153076258,0.1938719598759686,0.0262059950719498,-0.7429393319141608,0.7245808664512188,-0.8697623735020726,-0.7479808647470332,0.8261063444323646,-1.3155962450195415,-0.2561509609222412,-0.3169476985931396,-0.7444396615028381,-0.2429485321044922,-0.5028843879699707,-0.6480589509010315,-0.3090202808380127,-0.620529055595398,-0.1951940357685089,-0.0033262567059724,-0.0042182468648665,0.0013677467290744,0.9999846357212686,0.0027636150269161,-0.0084273649078609,-0.0066642361616642,11.715174571683107,9.731475771399765,0.0,0.0,0.052966443350207656,0.0,21.49961678643308
3.216445999976713,500104.7879464,-0.2796649932861328,-0.732719898223877,-0.357113778591156,-0.578423311870635,0.242881855359256,0.0068805618500325,-0.7402217621010898,0.7797601690215927,-0.8966045925669353,-0.7452675487412685,0.884151981716097,-1.350414680415926,-0.2613961696624756,-0.2820789813995361,-0.79292431473732,-0.2499222755432129,-0.4732906818389892,-0.7012411952018738,-0.3199875354766845,-0.5940794944763184,-0.2351030707359314,-0.0034628986087004,-0.0042688273768286,0.0014542578846894,0.9999838351593776,0.002938144842594,-0.0085275482008161,-0.0069384091593366,11.724934706270245,9.723469807094562,0.0,0.0,0.05027933360906893,0.0,21.498683846973876
3.2260113999946043,500104.7975118,-0.2457499504089355,-0.7416605949401855,-0.3367215394973755,-0.5854850897821784,0.2540015224000713,-0.0012098385714573,-0.7533893466949992,0.7962345869834131,-0.9513411400085686,-0.7590231160761185,0.9013417260294032,-1.4116300720752737,-0.2430677413940429,-0.2819299697875976,-0.80857053399086,-0.2262294292449951,-0.476837158203125,-0.6948336958885193,-0.2916157245635986,-0.6002038717269897,-0.2203360199928283,-0.0034175537675991,-0.0045398036980567,0.0013526785306396,0.999982940239193,0.0027364569346719,-0.0090703311671833,-0.0068476079088427,11.737110052291609,9.712956246643081,0.0,0.0,0.050069864644371694,0.0,21.50013616357906
