time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N],SumForce
3.0300709000439383,495611.319398,-0.1885294914245605,0.9104907512664796,-1.0437071323394775,-0.2435223595524949,0.3669328516072712,0.0510490250561768,-0.4418554197269664,0.763275353827253,-0.0672238856250923,-0.4586658705283408,0.5812590301771392,0.0984753833233459,-0.3475844860076904,0.842750072479248,-0.3727748990058899,-0.245898962020874,0.9038597345352172,-0.8341372013092041,-0.1726150512695312,0.7505565881729126,-0.8519291877746582,-0.0029748576946418,0.0049617355256691,-0.0004046728950762,0.9999831836796648,-0.000838894477308,0.0099210592364225,-0.0059539592865514,0.0,3.94,0.0,0.0,0.17,0.0,4.11
3.157119400042575,495611.4464465,-0.2938508987426758,0.9597539901733398,-1.1497139930725098,-0.276979813347844,0.4021552236215253,0.1560708853742404,-0.4456696774246538,0.7939111331588533,0.0898417651252758,-0.4494476075562748,0.5426011260507568,0.3012819023549273,-0.4044473171234131,0.8731186389923096,-0.3462061285972595,-0.3278553485870361,0.9260177612304688,-0.8893907070159912,-0.2666711807250976,0.790625810623169,-0.928640365600586,-0.003255287600959,0.0058596952676029,8.444036085303254e-05,0.999977529719459,0.0001307359192328,0.011719945253671,-0.006509932383275,0.0,4.03,0.0,0.0,0.17,0.0,4.2
3.166292700043414,495611.4556198,-0.2332329750061035,0.9818971157073976,-1.085340976715088,-0.2924575065168522,0.4008048849932777,0.1123944248176966,-0.5204205624124159,0.8267704899301842,-0.0153691900069835,-0.5245199812351498,0.6102751329670753,0.2150321016563816,-0.3978908061981201,0.9088516235351562,-0.3417432308197021,-0.2922415733337402,0.9712427854537964,-0.8436962962150574,-0.2187490463256836,0.8100718259811401,-0.8815228939056396,-0.0030484112255761,0.0054843467714594,-0.0003691915859364,0.9999802462184256,-0.000771852163311,0.0109664457823601,-0.0061011562823531,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.17531500000041,495611.4646421,-0.3079771995544433,0.9581148624420166,-1.1482983827590942,-0.2721390631563736,0.4203975514619484,0.1521952077758875,-0.4316609522260206,0.8079907384443974,0.0610946783270449,-0.4288506314600315,0.5504447951041325,0.2752845370418005,-0.4061460494995117,0.8713304996490479,-0.3564655780792236,-0.3361999988555908,0.9215325117111206,-0.8948296308517456,-0.2779066562652588,0.7935613393783569,-0.9275376796722412,-0.0032794155269,0.0057639017900691,0.0001610919851531,0.9999779982176252,0.0002843913271446,0.0115288619137847,-0.0065573124767482,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.184336100006476,495611.4736632,-0.2558827400207519,0.9951293468475342,-1.134917140007019,-0.2898666431925267,0.4150423314633888,0.1241782875686242,-0.5067782225876005,0.8370441691447628,0.0033723024692872,-0.5016873875473005,0.6087115919094499,0.2270332431914545,-0.4052817821502685,0.9188055992126464,-0.3678202629089355,-0.306636095046997,0.978425145149231,-0.8898600935935974,-0.2357661724090576,0.8225888013839722,-0.9205713868141174,-0.0032424912610605,0.0056361125729922,-0.0002350710588556,0.999978832389508,-0.000506714462435,0.0112707007237566,-0.0064879526119686,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.193348100001458,495611.4826752,-0.2349019050598144,1.0274052619934082,-1.1173635721206665,-0.2857272772889274,0.4327548177197604,0.1396859923373516,-0.5191732522341619,0.8640954379174337,0.0100564822617804,-0.5137125418065436,0.6446170172671462,0.2313123907034669,-0.3992915153503418,0.9536445140838624,-0.3565549850463867,-0.2920329570770263,1.0164082050323486,-0.8763223886489868,-0.2166628837585449,0.8519291877746582,-0.9028688073158264,-0.0032835260481406,0.0056059344111225,-0.0003490051069109,0.9999788348517707,-0.0007348561383208,0.0112095743408684,-0.0065712862450926,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.202464100031648,495611.4917912,-0.2099871635437011,1.0381639003753662,-1.1168569326400757,-0.2392834475004601,0.4585050171032057,0.1173371522582289,-0.4576246033651809,0.8833660362259632,-0.0362217097245043,-0.4506983818077792,0.6563576100050428,0.1903906901140895,-0.3657937049865722,0.9600520133972168,-0.3718435764312744,-0.2650320529937744,1.0233968496322632,-0.8825287222862244,-0.1895427703857422,0.8658915758132935,-0.9053722023963928,-0.0032389718038433,0.0054896067316964,-0.0002979522544739,0.9999796420447964,-0.0006314918295718,0.0109772802914545,-0.0064815188999086,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.211478100041859,495611.5008052,-0.2757906913757324,1.01548433303833,-1.1576414108276367,-0.22516881703738,0.4659249898669726,0.1783090944725701,-0.3850482705075597,0.8574941625114629,0.0720322161770203,-0.3726112823243532,0.5931352706367576,0.2863401242144819,-0.3750324249267578,0.9240210056304932,-0.3576278686523437,-0.3047585487365722,0.977247953414917,-0.90644508600235,-0.2424120903015136,0.8473992347717285,-0.9300485253334044,-0.0034302359796645,0.005827285360855,0.000168134452655,0.9999771237169643,0.000296303416293,0.01165572150467,-0.00685887516079,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.220606500050053,495611.5099336,-0.2332925796508789,1.0596513748168943,-1.192271709442139,-0.2709215395496622,0.4534645764535661,0.0872457433283013,-0.4993226128054973,0.8840856768685956,-0.0381800375952451,-0.4907279606888304,0.654165667275497,0.1906982787501093,-0.3969073295593261,0.9786784648895264,-0.4149377346038818,-0.2915859222412109,1.04445219039917,-0.944875180721283,-0.2135932445526123,0.8803009986877441,-0.9743273258209229,-0.0033040921866178,0.0057284462396378,-0.0003185148272386,0.9999780829732252,-0.000674914650856,0.0114547870731096,-0.0066121707037249,0.0,4.29,0.0,0.0,0.17,0.0,4.46
3.2303260000189766,495611.5196531,-0.302731990814209,1.035153865814209,-1.2331753969192505,-0.2465535933039442,0.4720589082992665,0.1477250615011249,-0.4104204636633524,0.8680393354173477,0.0467510852889402,-0.3937791855344041,0.596972568060572,0.2624986619656766,-0.4017651081085205,0.941157341003418,-0.4115700721740722,-0.3309845924377441,0.9951293468475342,-0.9762793779373168,-0.2675056457519531,0.8631348609924316,-0.99838525056839,-0.0035489983954668,0.0059813994410793,0.000193885757869,0.9999757946467646,0.0003453308976935,0.011964170944833,-0.0070960729783859,0.0,4.29,0.0,0.0,0.17,0.0,4.46
