time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N],SumForce
3.031964500027243,498894.86875,0.0216960906982421,0.365227460861206,-0.5537867546081543,0.1123424297576614,0.1800545601369219,-0.288135624755631,0.0420551803717028,0.4695783212496085,-0.5041924297247979,0.2083697301394904,0.6078868626969713,-0.5510576835210529,0.0691413879394531,0.3499388694763183,-0.4555583000183105,0.052034854888916,0.334814190864563,-0.5134791135787964,0.0250041484832763,0.373154878616333,-0.536888837814331,2.628829630639887e-05,0.0004474877470458,0.000650847150949,0.9999996877307652,0.0013017183117062,0.0008949411147554,5.315908975835811e-05,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.1679966999799944,498895.0047822,0.0370740890502929,0.3567039966583252,-0.5318224430084229,0.131947684889333,0.2468512792144217,-0.2881538454314325,0.0052853338512459,0.5650564720471873,-0.7640121449855181,0.1621759148749957,0.7740569629542948,-0.9106233553847348,0.049680471420288,0.3970265388488769,-0.6329193711280823,0.0539720058441162,0.3991276025772095,-0.6005913019180298,0.0398457050323486,0.3609806299209595,-0.5137398838996887,-0.0007993031132442,-0.0007377966603901,-0.0002844021901536,0.999999367942808,-0.0005676252232835,-0.0014760475712143,-0.0015981879754537,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3.1782206000061706,498895.0150061,0.0073909759521484,0.3914535045623779,-0.4363059997558594,0.1119680497904118,0.3953755616609156,-0.2237080445006978,0.0527196952925246,0.7297846463097946,-0.7360588062309131,0.2315643023703684,0.9177508386681854,-0.8861695912698447,0.0729262828826904,0.4603862762451172,-0.567212700843811,0.048905611038208,0.4367083311080932,-0.5160719156265259,0.0115931034088134,0.4180967807769775,-0.4249215126037597,-0.0006054924105127,-0.0011642840272143,-5.838574827013444e-05,0.9999991372060024,-0.0001153617785399,-0.0023286388541386,-0.0012108513998448,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.1872258000075817,498895.0240113,0.0073909759521484,0.3914535045623779,-0.4363059997558594,0.1119680497904118,0.3953755616609156,-0.2237080445006978,0.0527196952925246,0.7297846463097946,-0.7360588062309131,0.2315643023703684,0.9177508386681854,-0.8861695912698447,0.0729262828826904,0.4603862762451172,-0.567212700843811,0.048905611038208,0.4367083311080932,-0.5160719156265259,0.0115931034088134,0.4180967807769775,-0.4249215126037597,-0.0006054924105127,-0.0011642840272143,-5.838574827013444e-05,0.9999991372060024,-0.0001153617785399,-0.0023286388541386,-0.0012108513998448,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.196247600018978,498895.0330331,-0.0011920928955078,0.3917515277862549,-0.5224943161010742,0.1239864523364664,0.4362050719891597,-0.2750761925370548,0.0703712571278325,0.777697264666477,-0.8382557548098496,0.2581110349076931,0.9755655050890376,-1.0207912237554515,0.0771880149841308,0.4783868789672851,-0.6868839263916016,0.0517070293426513,0.4520267248153686,-0.626787543296814,0.0042617321014404,0.4225075244903564,-0.5027428269386292,-0.0009142850067684,-0.0014519151368034,-9.882159826864537e-05,0.9999985231287364,-0.0001949887995948,-0.0029040107689548,-0.0018282890796036,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.205260900023859,498895.0420464,0.0069737434387207,0.3507435321807861,-0.5341023206710815,0.1317251070038771,0.3999748743264142,-0.2897113893261804,0.0692026243920285,0.7432552690251892,-0.8810192786310317,0.2542473761015795,0.9503020136941708,-1.075229020466334,0.0786781311035156,0.4425942897796631,-0.7209032773971558,0.056922435760498,0.41942298412323,-0.6506443023681641,0.0122785568237304,0.3800541162490845,-0.5142241716384888,-0.0010131724471455,-0.0015727565299739,-0.0002214466896799,0.9999982254383522,-0.0004397078363313,-0.003145961394709,-0.0020256561442874,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.214282799977809,498895.0510683,0.0110864639282226,0.3233850002288818,-0.5239397287368774,0.1233812565623049,0.3082222027063208,-0.2792725110543348,0.0339035548493349,0.6476016179649546,-0.831756190170202,0.2093769676282386,0.8558553296940108,-1.005555657897894,0.0601708889007568,0.3961026668548584,-0.677645206451416,0.0481009483337402,0.3819018602371216,-0.6212592124938965,0.0151097774505615,0.3435611724853515,-0.5057156085968018,-0.000907836746974,-0.0012547033841318,-0.0002444481357633,0.9999987708977284,-0.0004866190908414,-0.0025098501570158,-0.0018150645559579,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.22332579997601,498895.0601113,0.0441670417785644,0.346839427947998,-0.5142688751220703,0.1587657616195503,0.3272875777418083,-0.2623003464651829,0.0781012731249086,0.6648868552079357,-0.7881294292649971,0.2566682853095692,0.8645987690699686,-0.9522323105841252,0.1004040241241455,0.4146993160247803,-0.6461217999458313,0.0848174095153808,0.3975033760070801,-0.6003603339195251,0.0484585762023925,0.368356704711914,-0.4952326416969299,-0.0008339335951864,-0.001139394703966,-0.0001210833772735,0.9999989958361376,-0.0002402667785885,-0.0022789910434166,-0.0016675946955106,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.232337700028438,498895.0691232,0.0234246253967285,0.3691911697387695,-0.4939138889312744,0.1340017229355394,0.3274483196362698,-0.241521572729414,0.0619572377800192,0.6644910501413248,-0.7150418642932754,0.2428650874271021,0.8469664150144718,-0.8517326000642006,0.085383653640747,0.4243552684783935,-0.5820468068122864,0.0654160976409912,0.4034936428070068,-0.554896891117096,0.0275075435638427,0.3913342952728271,-0.4766583442687988,-0.0006189959245852,-0.0008723220466888,7.228746236485548e-05,0.9999994253362424,0.0001456549913946,-0.0017445544844212,-0.0012381194540518,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.241356900020037,498895.0781424,0.0173449516296386,0.3890693187713623,-0.5579143762588501,0.1367764642219437,0.3560141096096147,-0.289703319747342,0.0580127163438692,0.6953533565775549,-0.7938399899165144,0.2393688617668976,0.8874005111288996,-0.9490748797965493,0.0773072242736816,0.4508495330810547,-0.6677061319351196,0.0605881214141845,0.4328042268753052,-0.6338804960250854,0.0219941139221191,0.4102438688278198,-0.5364865064620972,-0.0008078584813135,-0.001008325952367,-1.8234385182020613e-05,0.9999991651551292,-3.483964142665634e-05,-0.0020166810497223,-0.0016156828297749,0.0,0.0,0.0,0.0,0.21,0.0,0.21
3.250370500027202,498895.087156,-0.0138282775878906,0.3328025341033935,-0.576511025428772,0.0950224073384964,0.3380529983559865,-0.3503621312897775,0.0286617331491934,0.6886571389836948,-0.8888345474936804,0.2126072086973129,0.8742268314611001,-1.0373669877684066,0.0536441802978515,0.405818223953247,-0.7118880748748779,0.0295042991638183,0.3807991743087768,-0.659160315990448,-0.0099241733551025,0.3605484962463379,-0.5643963813781738,-0.0006415539648274,-0.001211294443279,-6.285309058174161e-05,0.9999990586114424,-0.0001241522059835,-0.0024226696231659,-0.0012829585715572,0.0,0.0,0.0,0.0,0.21,0.0,0.21
